facility-code,facility-name,province,county,district,division,type,owner,sub-location,description-of-location,constituency,nearest-town,beds,cots,town,job-title-of-in-charge,open-24_hours,open-weekends,operational-status
16955,Nthimbani_Dispensary,Eastern,Makueni,Makueni,Kaiti,Dispensary,Ministry_of_Health,Iuani,,KAITI,Mukuyuni,0,0,Wote,Nursing_Officer_in_Charge,N,N,Operational
20798,Nthongoni_Dispensary,Eastern,Makueni,Makindu,Kibwezi,Dispensary,Ministry_of_Health,Ndetani,,KIBWEZI,Nthongoni_Market,2,2,,,N/A,N/A,Pending_Opening
12676,Nthongoni_Dispensary_(Kibwezi),Eastern,Makueni,Kibwezi,Mtito_Andei,Health_Centre,Ministry_of_Health,Mangelete,About_15_Km_from_Mtito_andei_Town_towards_Chyulu_Hills.,KIBWEZI,Nthongoni,2,0,Mtito_Andei,Nursing_Officer_in_Charge,N,N,Operational
12677,Nthongoni_Dispensary_(Kitui),Eastern,Kitui,Lower_Yatta,Yatta-Kwavonza,Dispensary,Ministry_of_Health,Nthongoni,On_Kiuilu-Kanyangi_Road,KITUI_WEST,Nthongoni_Market,0,0,Kitui,Nursing_Officer_in_Charge,N,N,Operational
20737,Nthungu_Dispensary,Eastern,Meru,Imenti_North,Miriga_Mieru_West,Dispensary,Ministry_of_Health,Gitebe,Off_Nairobi_Meru_road_before_you_reach_Ngonyi_stage_divert_to_the_left_on_your_way_to_Nairobi.,NORTH_IMENTI,"Meru,_Gitebe",0,0,Meru,Nursing_Officer_in_Charge,N,N,Not-Operational
17213,Nthungululu_Dispensary,Eastern,Machakos,Yatta,Yatta,Dispensary,Ministry_of_Health,Nthungululu,,YATTA,Kisiiki,0,0,Matuu,Nursing_Officer_in_Charge,N,N,Operational
20806,Nthunguni_Dispensary_(Kibwezi_East),Eastern,Makueni,Kibwezi,,Dispensary,Ministry_of_Health,,,KIBWEZI,,0,0,,,N/A,N/A,Pending_Opening
12678,Nthwanguu_Dispensary,Eastern,Machakos,Mwala,Kibauni,Dispensary,Ministry_of_Health,Kitile,,MWALA,Wamunyu,0,0,Ikalaasa,,N,N,Operational
16624,Ntima_Medical_Clinic,Eastern,Meru,Imenti_North,Miriga_Mieru_West,Medical_Clinic,Private_Enterprise_(Institution),Township,,NORTH_IMENTI,Meru,0,0,Meru,,N,N,Operational
13857,Ntimaru_Clinic,Nyanza,Migori,Kuria_East,Ntimaru,Medical_Clinic,Private_Practice_-_Unspecified,Ntimaru,Located_in_NTIMARU_Market,KURIA,Ntimaru,5,0,Kegonga,,N,N,Operational
13858,Ntimaru_Sub-District_Hospital,Nyanza,Migori,Kuria_East,Ntimaru,Sub-District_Hospital,Ministry_of_Health,Ntimaru,,KURIA,Ntimaru,12,0,Kegonga,Medical_Superintendant,Y,Y,Operational
20577,Ntirimiti_Dispensary,Eastern,Meru,Buuri,Timau,Dispensary,Ministry_of_Health,Maranya,,NORTH_IMENTI,Ntirimiti_market,0,0,Timau,Nursing_Officer_in_Charge,N,N,Operational
12679,Ntonyiri_Health_Services,Eastern,Meru,Igembe_North,Ndoleli,Medical_Clinic,Private_Enterprise_(Institution),A/Kiongo,,IGEMBE,A/Bentue_Kiongo_,0,0,Meru,,N,N,Operational
15367,Ntulele_Dispensary,Rift_Valley,Narok,Narok_North,Mau,Dispensary,Ministry_of_Health,Ntulele,Ntulele_market,NAROK_NORTH,Narok_,0,0,Narok,Nursing_Officer_in_Charge,N,N,Operational
20198,Ntunyigi_Medical_Clinic,Nyanza,Migori,Kuria_West,Kehancha,Medical_Clinic,Private_Practice_-_Clinical_Officer,Igena,Located_at_Kehancha_Township,KURIA,Kehancha_Township,1,0,,Clinical_Officer,N,Y,Operational
15368,Nturukuma_Dispensary,Rift_Valley,Laikipia,Laikipia_East,Central,Dispensary,Ministry_of_Health,Nturukuma,,LAIKIPIA_EAST,Nanyuki,0,0,,Nursing_Officer_in_Charge,N,N,Operational
15369,Nturumeti_Dispensary,Rift_Valley,Narok,Narok_North,Mau,Dispensary,Other_Faith_Based,Nturumeti,along_ntulele_Mosoro_road,NAROK_NORTH,Narok_,0,0,Narok,Nursing_Officer_in_Charge,N,N,Operational
13128,Nuffield_Nursing_Home,Nairobi,Nairobi,Kasarani,Kasarani,Nursing_Home,Private_Enterprise_(Institution),,,KASARANI,Nairobi,0,0,,,N,N,Operational
18159,Nunguni_Medical_Clinic,Eastern,Makueni,Kilungu,Kilungu,Medical_Clinic,Private_Practice_-_Nurse_/_Midwife,Nduu,,KAITI,Nunguni,3,2,Nunguni,Nursing_Officer_in_Charge,Y,Y,Operational
19172,Nureyn_Medical_and_Lab_Services,North_Eastern,Wajir,Wajir_East,Central,Medical_Clinic,Private_Practice_-_Nurse_/_Midwife,Township,,WAJIR_EAST,Wajir,0,0,Wajir,Nursing_Officer_in_Charge,N,Y,Operational
11719,Nuru_Health_Care_Centre,Coast,Kilifi,Kilifi_South,Kikambala,Medical_Clinic,Private_Enterprise_(Institution),Shimo_La_Tewa,Near_Mtwapa_Health_Centre,BAHARI,Mtwapa,0,0,Mtwapa,Nursing_Officer_in_Charge,N,N,Operational
17955,Nuru_Lutheran_Media_Ministry,Nairobi,Nairobi,Kibra,Golf_Course,VCT_Centre_(Stand-Alone),Other_Faith_Based,Woodley,,KIBRA,Kenyatta_Market,0,0,,,N,N,Operational
12680,Nuu_Catholic_Dispensary,Eastern,Kitui,Mwingi_East,Nuu,Dispensary,Kenya_Episcopal_Conference-Catholic_Secretariat,Ngaani,,MWINGI_SOUTH,Nuu,0,0,Mwingi,Hospital_Director,N,N,Operational
20277,Nuu_Medical_Clinic,Eastern,Kitui,Mwingi_East,Nuu,Medical_Clinic,Private_Practice_-_Clinical_Officer,Ngaani,,MWINGI_SOUTH,Nuu_Town,0,0,Nuu-Mwingi,Clinical_Officer,N,Y,Operational
12681,Nuu_Sub-District_Hospital,Eastern,Kitui,Mwingi_East,Nuu,Sub-District_Hospital,Ministry_of_Health,Ngaani,,MWINGI_SOUTH,Nuu,4,0,Mwingi,Nursing_Officer_in_Charge,Y,Y,Operational
12682,Nyaani_Dispensary,Eastern,Kitui,Mwingi_East,Nuu,Dispensary,Ministry_of_Health,Nyaani,,MWINGI_SOUTH,Nyaani,0,0,Mwingi,Nursing_Officer_in_Charge,N,N,Operational
20971,Nyaani_Dispensary(KAITI),Eastern,Makueni,Kilungu,Kilungu,Dispensary,Ministry_of_Health,Ndiani,,KAITI,Nyaani_Market,2,1,,,N/A,N/A,Not-Operational
17137,Nyabangi_Dispensary,Rift_Valley,Kericho,Belgut,Kabianga,Dispensary,Ministry_of_Health,,,BELGUT,Kabianga,0,0,,Nursing_Officer_in_Charge,N,N,Operational
13859,Nyabikaye_Dispensary,Nyanza,Migori,Kuria_West,Isebania,Dispensary,Christian_Health_Association_of_Kenya,Nyabikaye,,KURIA,Isibania,2,0,Kehancha,,N,N,Operational
13860,Nyabikomu_Dispensary,Nyanza,Nyamira,Borabu,Ekerenyo,Dispensary,Christian_Health_Association_of_Kenya,Nyaramba,,NORTH_MUGIRANGO,Nyaramba,6,0,Nyaramba,Nursing_Officer_in_Charge,N,N,Operational
16880,Nyabiosi_Dispensary,Nyanza,Kisii,South_Gucha,Moticho,Dispensary,Ministry_of_Health,Ndonyo,,SOUTH_MUGIRANGO,Nyamaiya_Mkt,0,0,Nyamarambe,Nursing_Officer_in_Charge,N,N,Operational
16423,Nyabioto_Dispensary,Nyanza,Kisii,Kisii_South,Gesonso,Dispensary,Ministry_of_Health,Bogiakumu,Next_To_Chiefs_Camps,BONCHARI,Gesonso,0,0,Nyambunwa,Nursing_Officer_in_Charge,N,N,Operational
13861,Nyabite_Clinic,Nyanza,Nyamira,Nyamira,Nyamaiya,Medical_Clinic,Private_Enterprise_(Institution),Bomanyanya,,WEST_MUGIRANGO,Nyamira,2,0,Nyamira,,N,N,Operational
13862,Nyabokarange_Dispensary,Nyanza,Migori,Kuria_West,Isebania,Dispensary,Ministry_of_Health,Ikerege,,KURIA,Ikerege,1,0,Isebania,Nursing_Officer_in_Charge,N,N,Operational
18865,Nyabola_CDF_Dispensary,Nyanza,Kisumu,Nyakach,Lower_Nyakach,Dispensary,Ministry_of_Health,Kabodho_North,Near_Nyabola_AIC_church,NYAKACH,Nyabola_,0,0,Pap_Onditi,Nursing_Officer_in_Charge,N,Y,Operational
13863,Nyabola_Dispensary,Nyanza,Homa_Bay,Rachuonyo_South,Kasipul,Dispensary,Ministry_of_Health,Kochich,,KASIPUL/KABONDO,Kotieno_Market,0,0,Oyugis,Nursing_Officer_in_Charge,N,N,Operational
13864,Nyabondo_Mission_Hospital,Nyanza,Kisumu,Nyakach,Upper_Nyakach,Other_Hospital,Kenya_Episcopal_Conference-Catholic_Secretariat,Gari,"Ahero-Sondu-Nyabondo_Route,_the_facility_is_about_5Kms_from_Sondu_market",NYAKACH,Nyabondo,250,25,Sondu,Hospital_Director,Y,Y,Operational
18867,Nyabondo_Rehabilitation_Centre,Nyanza,Kisumu,Nyakach,UPPER_NYAKACH,Dispensary,Christian_Health_Association_of_Kenya,SOUTH_NYAKACH,Near_Nyabondo_Mission_Hospital,NYAKACH,NYABONDO_MARKET,0,0,,Hospital_Director,N/A,N/A,Operational
20290,Nyabonge_(Nyamira_North),Nyanza,Nyamira,Nyamira_North,,Dispensary,Ministry_of_Health,,,NORTH_MUGIRANGO,,4,1,,,N,N,Pending_Opening
13865,Nyaburi_Clinic,Nyanza,Migori,Migori,Suba_West,Medical_Clinic,Private_Enterprise_(Institution),Wasweta_1,,MIGORI,Migori_Town-Namba,2,0,Suna_Migori,,N,N,Operational
13866,Nyabururu_Dispensary,Nyanza,Kisii,Kisii_Central,Municipality,Dispensary,Kenya_Episcopal_Conference-Catholic_Secretariat,Bomatara,,KITUTU_CHACHE,Nyamataro,0,0,Kisii,Nursing_Officer_in_Charge,N,N,Operational
20289,Nyabweri_(Nyamira_North),Nyanza,Nyamira,Nyamira_North,Ekerenyo,Dispensary,Ministry_of_Health,,,NORTH_MUGIRANGO,,4,1,,,N,N,Pending_Opening
11720,Nyache_Health_Centre,Coast,Taita_Taveta,Wundanyi,Wundanyi,Health_Centre,Ministry_of_Health,Nyache,15_km_from_Wundanyi__near_Nyache_Primary_School.,WUNDANYI,Nyache,15,1,Mgambonyi,Clinical_Officer,N,N,Operational
13867,Nyacheki_Sub-District_Hospital,Nyanza,Kisii,Nyamache,Nyacheki,Sub-District_Hospital,Ministry_of_Health,Isena,,BOBASI,Nyacheki,32,0,Nyamache,Clinical_Officer,Y,Y,Operational
13868,Nyachenge_Dispensary,Nyanza,Kisii,Nyamache,Nyamache,Dispensary,Ministry_of_Health,Turwa,,BOBASI,Mogonga,0,0,Nyamache,Nursing_Officer_in_Charge,N,N,Operational
13869,Nyachogochogo_Dispensary,Nyanza,Kisii,Nyamache,Nyacheki,Dispensary,Ministry_of_Health,Nyachogochogo,,BOBASI,Nyachogochogo,0,0,Nyamache,Nursing_Officer_in_Charge,N,N,Operational
13870,Nyadenda_Health_Centre,Nyanza,Homa_Bay,Suba,Central,Health_Centre,Ministry_of_Health,Sumba_East,,GWASI,Nyadenda,4,0,Mbita,Nursing_Officer_in_Charge,N,N,Operational
17535,Nyadhi_Dispensary,Nyanza,Siaya,Siaya,Boro,Dispensary,Ministry_of_Health,Kakum_Kombewa,Siaya_Ugunjaroute_about_12_Km_from_Siaya_town_at_Kobare_Market_._Turn_left_about_one_Km_from_market,ALEGO,Kobare_Market,0,0,Ugunja,Nursing_Officer_in_Charge,N,N,Operational
16266,Nyagancha_Dispensary,Nyanza,Nyamira,North_Masaba,Gachuba,Dispensary,Ministry_of_Health,Bonyunyu,,KITUTU_MASABA,Rigena,2,0,Motuturumesi,Nursing_Officer_in_Charge,N,N,Operational
12683,Nyagani_Dispensary,Eastern,Tharaka_Nithi,Maara,Muthambi,Dispensary,Christian_Health_Association_of_Kenya,Iriga,,CHUKA_IGAMBANGOMBE,Chuka,0,0,Magutni_Chogoria,,N,N,Operational
16856,Nyagari_Dispensary_(CDF),Eastern,Embu,Embu_East,Kyeni_,Dispensary,Community_Development_Fund,Nyagari,,RUNYENJES,Karurumo,,,,,N,N,Pending_Opening
13871,Nyagesenda_Dispensary,Nyanza,Kisii,Marani,Marani,Dispensary,Christian_Health_Association_of_Kenya,Sensi,,KITUTU_CHACHE,Nyagesenda_Primary_School,0,0,Kisii,Nursing_Officer_in_Charge,N,N,Operational
16881,Nyagichenche_(SDA)_Dispensary,Nyanza,Kisii,South_Gucha,Tabaka,Dispensary,Christian_Health_Association_of_Kenya,Tabaka,Along_Nyamarambe_-_Tabaka_road,SOUTH_MUGIRANGO,Tabaka_Mkt,0,0,Tabaka,Nursing_Officer_in_Charge,N,N,Operational
13872,Nyagiki_Dispensary,Nyanza,Kisii,Sameta,Sameta,Dispensary,Ministry_of_Health,Giasaiga,,BOBASI,Itumbe,0,0,Nyamache,Nursing_Officer_in_Charge,N,N,Operational
10888,Nyagiti_Dispensary,Central,Murang'a,Mathioya,Mathioya,Dispensary,Ministry_of_Health,Runyeki,,MATHIOYA,Kiriaini,,,Murang'A,,N,N,Operational
13874,Nyagoko_Dispensary,Nyanza,Siaya,Rarieda,Rarieda,Dispensary,Ministry_of_Health,Nyagoko_,Bondo_Anyuongi_Route_next_to_Nyagoko_Secondary_School,RARIEDA,Anyuongi,0,0,Bondo,Nursing_Officer_in_Charge,N,N,Operational
13875,Nyagoro_Health_Centre,Nyanza,Homa_Bay,Homa_Bay,Rangwe,Health_Centre,Ministry_of_Health,Korayo(2),,RANGWE,Olare,8,0,Nyangweso,Clinical_Officer,Y,Y,Operational
13876,Nyagoto_Dispensary,Nyanza,Kisii,Marani,Marani,Dispensary,Ministry_of_Health,Rioma,,KITUTU_CHACHE,Nyakongo,0,0,Kisii,Nursing_Officer_in_Charge,N,N,Operational
13873,Nyagowa_Elck_Dispensary,Nyanza,Homa_Bay,Rachuonyo_South,Kasipul,Dispensary,Other_Faith_Based,Konuonga,"Near_Nyagowa_Secondary_School,_Directly_ahead_at_the_junction_of_Oyugis_Nyangiela,_Nyimbi_roads",KASIPUL/KABONDO,Kidir__Market,0,0,Oyugis,Nursing_Officer_in_Charge,N,N,Operational
13877,Nyaguda_Dispensary,Nyanza,Siaya,Bondo,Nyang'oma,Dispensary,Ministry_of_Health,Nyaguda,Next_to_Wich_Lum_Beach,BONDO,_Wich_lum_Beach,2,0,Bondo,Nursing_Officer_in_Charge,N,N,Operational
13878,Nyaguta_Dispensary,Nyanza,Kisii,Kisii_Central,Kiogoro,Dispensary,Ministry_of_Health,Nyaguta,,NYARIBARI_CHACHE,Nyaguta,0,0,Kisii,Nursing_Officer_in_Charge,N,N,Operational
13879,Nyagwethe_Dispensary,Nyanza,Homa_Bay,Suba,Gwassi,Dispensary,Kenya_Episcopal_Conference-Catholic_Secretariat,Uterere,,GWASI,Nyagwethe,0,0,Sindo,Nursing_Officer_in_Charge,N,N,Operational
13880,Nyahera_Sub_District_Hospital,Nyanza,Kisumu,Kisumu_West,Winam,Sub-District_Hospital,Ministry_of_Health,Nyahera,,KISUMU_TOWN_EAST,Nyahera,16,0,,,N,N,Operational
10889,Nyahururu_Catholic_Dispensary,Rift_Valley,Laikipia,Nyahururu,Municipality,Dispensary,Kenya_Episcopal_Conference-Catholic_Secretariat,Nyahururu,,LAIKIPIA_WEST,Nyahururu,0,0,Nyahururu,,N,N,Operational
10890,Nyahururu_District_Hospital,Rift_Valley,Laikipia,Nyahururu,Nyahururu,District_Hospital,Ministry_of_Health,Nyahururu,Within_nyahururu_town_along_Nyahururu-_Nakuru_road_directly_opposite_Nyahururu_police_station,LAIKIPIA_WEST,Nyahururu,142,27,Nyahururu,Medical_Superintendant,Y,Y,Operational
10891,Nyahururu_Private_Hospital,Rift_Valley,Laikipia,Nyahururu,Nyahururu,Other_Hospital,Private_Enterprise_(Institution),Nyahururu,Along_Nyahururu-Nairobi_Rd_opposite_Laikipia_high_school,LAIKIPIA_WEST,Nyahururu,29,0,Nyahururu,,Y,Y,Operational
20142,Nyaiguta_Dispensary,Nyanza,Nyamira,North_Masaba,Gesima,Dispensary,Ministry_of_Health,,Behind_Gesima_Market,KITUTU_MASABA,Gesima_Market,3,1,Gesima,,N/A,N/A,Pending_Opening
16666,Nyaitara_Dispensary,Nyanza,Migori,Kuria_East,Kegonga,Dispensary,Ministry_of_Health,Nyaitara,,KURIA,Kegonga,3,0,Kegonga,Nursing_Officer_in_Charge,N,N,Operational
13881,Nyakach_(AIC)_Dispensary,Nyanza,Kisumu,Nyakach,Upper_Nyakach,Dispensary,Christian_Health_Association_of_Kenya,Gari,"Ahero-_Sondu_-Nyabondo-Oboch-Nyakach_Church_Ruote,_the_facility_is_about_8Kms_from_Sondu_market",NYANDO,Oboch,4,0,Sondu,Nursing_Officer_in_Charge,N,N,Operational
13921,Nyakach_Sub_County_Hospital,Nyanza,Kisumu,Nyakach,Lower_Nyakach,District_Hospital,Ministry_of_Health,Kabodho_East,"Kisumu_-_Homabay_route_about_34Kms_from_Kisumu,_at_Pap_Onditi_Market",NYAKACH,Pap_Onditi,20,2,Pap_Onditi,Medical_Superintendant,Y,Y,Operational
10892,Nyakahuho_Dispensary,Central,Nyeri,Mukurweini,Mukurweini,Dispensary,Ministry_of_Health,Gikondi,,MUKURWEINI,Mukurweini_Town,0,0,Mukurweini,Nursing_Officer_in_Charge,N,N,Operational
13882,Nyakegogi_Dispensary,Nyanza,Kisii,Sameta,Sameta,Dispensary,Ministry_of_Health,Bogetaorio,,BOBASI,Itumbe,0,0,Nyamache,Nursing_Officer_in_Charge,N,N,Operational
15370,Nyakiambi_Dispensary,Rift_Valley,Nakuru,Molo,Elburgon,Dispensary,Ministry_of_Health,Arimi,,MOLO,Elburgon,0,0,Elburgon,Nursing_Officer_in_Charge,N,N,Operational
10893,Nyakianga_Health_Centre,Central,Murang'a,Mathioya,Mathioya,Health_Centre,Ministry_of_Health,Njumbi,Kangema_Kiriaini_road_before_njumbi_high_school,MATHIOYA,Kangema_town,0,0,Murang'a,Nursing_Officer_in_Charge,N,N,Operational
13884,Nyakongo_Dispensary,Nyanza,Kisumu,Nyando,Nyando,Dispensary,Ministry_of_Health,Nyakongo,"Ahero_-_Awasi_-_Katito_route,_about_4Kms_from_Awasi_Market",NYANDO,Awasi,3,0,Ahero,Nursing_Officer_in_Charge,N,Y,Operational
20500,Nyakunguru_Dispensary,Nyanza,Kisumu,Muhoroni,Miwani,Dispensary,Ministry_of_Health,,"After_Chemelil_Health_Centre,turn_left,straight_next_to_Nyakunguru_market_",MUHORONI,Chemelili_Market,0,0,Chemelil,Nursing_Officer_in_Charge,N,N,Operational
13885,Nyakuru_Dispensary,Nyanza,Migori,Awendo,Awendo,Dispensary,Ministry_of_Health,Kakmasia,Along_Dede_Nyakuru_Road,RONGO,Dede,6,0,Awendo,Nursing_Officer_in_Charge,N,N,Operational
16275,Nyakurungoto_Dispensary,Nyanza,Migori,Nyatike,Nyatike,Dispensary,Ministry_of_Health,Bande,,NYATIKE,Bande,0,0,Suna_Migori,,N,N,Not-Operational
16732,Nyakwala_Dispensary,Rift_Valley,Baringo,East_Pokot,Nginyang_,Dispensary,Community,Maron,,BARINGO_EAST,Chemolingot,0,0,,,N,N,Pending_Opening
13886,Nyakwana_Dispensary,Nyanza,Kisii,Kisii_Central,Kiogoro,Dispensary,Ministry_of_Health,Matunwa,,NYARIBARI_CHACHE,Matunwa,0,0,Kisii,Nursing_Officer_in_Charge,N,N,Operational
18420,Nyakweri_Dispensary,Nyanza,Homa_Bay,Mbita,Mfangano,Dispensary,Ministry_of_Health,,,MBITA,Sena,0,0,,,N,N,Operational
19499,Nyalego_Medical_Clinic,Nairobi,Nairobi,Dagoretti_North,Kawagware,Dispensary,Private_Practice_-_Nurse_/_Midwife,kawagware,stage_46,DAGORETTI_NORTH,stage_46,0,0,,Nursing_Officer_in_Charge,N,Y,Operational
13887,Nyalenda_Health_Centre,Nyanza,Kisumu,Kisumu_East,Winam,Health_Centre,Local_Authority,Nyalenda_B,,KISUMU_TOWN_EAST,Kisumu,0,0,Kisumu,Nursing_Officer_in_Charge,N,N,Operational
13888,Nyalenda_Nursing_Home,Nyanza,Homa_Bay,Rachuonyo_South,Kasipul,Nursing_Home,Private_Practice_-_General_Practitioner,Nyalenda,,KASIPUL/KABONDO,Manyoro_Market,10,2,Oyugis,Nursing_Officer_in_Charge,Y,Y,Operational
13889,Nyalgosi_Dispensary,Nyanza,Homa_Bay,Rachuonyo_South,Kasipul,Dispensary,Ministry_of_Health,Kaditonge,,KARACHUONYO,Nduga__Market,0,0,Oyugis,Nursing_Officer_in_Charge,N,N,Operational
11722,Nyali_Barracks_Dispensary,Coast,Mombasa,Kisauni,Kisauni,Dispensary,Armed_Forces,Nyali,,KISAUNI,Mombasa,0,0,Mombasa,Doctor_In_Charge,Y,Y,Operational
16543,Nyali_Children_Hospital,Coast,Mombasa,Kisauni,Kisauni,Other_Hospital,Private_Enterprise_(Institution),Nyali,Off_links_road_Nyali_near_AAR_hospital,KISAUNI,Mombasa,32,0,Mombasa,Doctor_In_Charge,Y,Y,Operational
19065,Nyali_Childrens_Hospital,Coast,Mombasa,Likoni,Likoni,Health_Centre,Private_Practice_-_General_Practitioner,Likoni,Next_to_kingfisher_stage_and_hotel,LIKONI,Mombasa,4,0,,Doctor_In_Charge,Y,Y,Operational
11721,Nyali_Health_Care_Limited,Coast,Mombasa,Kisauni,Kisauni,Dispensary,Private_Enterprise_(Institution),Maweni,Along_Links_road_opposite_Kigocho's_Hotel,KISAUNI,Nakumatt_Nyali,0,0,Mombasa,,Y,Y,Operational
15371,Nyalilbuch_Dispensary,Rift_Valley,Kericho,Kericho,Soin,Dispensary,Community,Kipsitet,,AINAMOI,Kipsitet,0,0,Kericho,,N,N,Not-Operational
20913,Nyalkembo_Dispensary,Nyanza,Homa_Bay,Suba,Cental,Dispensary,Ministry_of_Health,Sumba_East,,GWASI,Nyadenda,2,2,Sindo,Nursing_Officer_in_Charge,Y,N,Operational
16986,Nyalkinyi_(Jersey)_Dispensary,Nyanza,Homa_Bay,Homa_Bay,Asego,Dispensary,Ministry_of_Health,Kobuola_Kogwang,Nyalkinyi_-_Imbo_road,RANGWE,Next_to_Nyalkinyi_Primary_School,8,0,Homa_Bay,Nursing_Officer_in_Charge,N,N,Operational
13890,Nyalunya_Dispensary,Nyanza,Kisumu,Kisumu_East,Winam,Dispensary,Ministry_of_Health,Nyalunya,Off_Kisumu_Nairobi_highway_reach_Molem_and_turn_left_2.5km_to_Ragumo_Shoping_centre,KISUMU_TOWN_EAST,Ragumo,4,0,Kisumu,Nursing_Officer_in_Charge,N,N,Operational
13891,Nyamache_District_Hospital,Nyanza,Kisii,Nyamache,Nyamache,District_Hospital,Ministry_of_Health,Nyoera,,BOBASI,Nyamache,40,0,Ogembo,Medical_Superintendant,Y,Y,Operational
16265,Nyamagesa_Dispensary,Nyanza,Kisii,Masaba_South,Kiamokama,Dispensary,Ministry_of_Health,Nyankononi,,NYARIBARI_MASABA,Masimba_Market,2,0,Keroka,Nursing_Officer_in_Charge,N,N,Operational
16878,Nyamagiri_Dispensary,Nyanza,Kisii,Kisii_South,Igonga,Dispensary,Ministry_of_Health,Nyamwari,NEXT_MOGORI_PRIMARY_SCHOOL,BONCHARI,Mwata_Mkt,0,0,Nyambunwa,Nursing_Officer_in_Charge,N,N,Operational
13892,Nyamagundo_Health_Centre,Nyanza,Kisii,Kisii_South,Igonga,Dispensary,Ministry_of_Health,Bomariba,,BONCHARI,Igonga_Sec./Mkt,0,0,Nyambunwa,,N,N,Operational
13893,Nyamagwa_Health_Centre,Nyanza,Kisii,Sameta,Sameta,Health_Centre,Ministry_of_Health,Nyamagwa,,BOBASI,Igare_market.,44,0,Nyamache,Nursing_Officer_in_Charge,N,N,Operational
13894,Nyamaiya_Health_Centre,Nyanza,Nyamira,Nyamira,Nyamaiya,Health_Centre,Ministry_of_Health,Bokiambori,,WEST_MUGIRANGO,Nyamaiya,6,0,Nyamira,,N,N,Operational
13895,Nyamakoroto_Dispensary,Nyanza,Nyamira,North_Masaba,Gesima,Dispensary,Christian_Health_Association_of_Kenya,Nyamakoroto,,KITUTU_MASABA,Sokobe,2,0,,Nursing_Officer_in_Charge,N,N,Operational
15372,Nyamamithi_Dispensary,Rift_Valley,Nakuru,Rongai,Mbogoine,Dispensary,Ministry_of_Health,Nyamamithi,,RONGAI,Subukia,0,0,Nakuru,Nursing_Officer_in_Charge,N,N,Operational
13896,Nyamanga_Dispensary,Nyanza,Migori,Nyatike,Karungu,Dispensary,Ministry_of_Health,Gunga,,NYATIKE,Sori_Beach,0,0,Suna_Migori,,N,N,Operational
13897,Nyamaraga_Health_Centre,Nyanza,Migori,Migori,Suba_West,Health_Centre,Ministry_of_Health,Nyamaraga,Facility_is_located_along_Bondo_Nyirongo_-_Muhuru_Road,MIGORI,Bondo_Nyironge,2,0,Suna_Migori,Nursing_Officer_in_Charge,N,N,Operational
13898,Nyamaranya_Dispensary,Nyanza,Migori,Kuria_West,Kehancha,Dispensary,Ministry_of_Health,Nyamaranya,,KURIA,Masangora,0,0,Kehancha,,N,N,Operational
13899,Nyamarimba_Dispensary,Nyanza,Kisumu,Nyakach,Upper_Nyakach,Dispensary,Ministry_of_Health,West_Kadianga,Ahero-Katito-Kolweny-Nyamarimaba_route,NYAKACH,Nyamarimba,0,0,Ahero,Nursing_Officer_in_Charge,N,N,Operational
13900,Nyamasare_Dispensary,Nyanza,Migori,Uriri,Uriri,Dispensary,Ministry_of_Health,Kamgundho,,URIRI,Rapogi,5,2,Rapogi,Nursing_Officer_in_Charge,N,N,Operational
13901,Nyamasege_Dispensary,Nyanza,Kisii,Gucha,Ogembo,Dispensary,Ministry_of_Health,Nyaisero,,BOMACHOGE,Nyamasenge,0,0,Ogembo,Nursing_Officer_in_Charge,N,N,Not-Operational
13902,Nyamasi_Dispensary,Nyanza,Homa_Bay,Homa_Bay,Asego,Dispensary,Ministry_of_Health,South_Kanyabala,,RANGWE,Rodi_Kopany,0,0,Homa_bay,Nursing_Officer_in_Charge,N,N,Operational
13903,Nyamasibi_Health_Centre,Nyanza,Kisii,Masaba_South,Masaba,Dispensary,Ministry_of_Health,Nyamasibi,,NYARIBARI_MASABA,Nyamasisbi,1,0,Keroka,Nursing_Officer_in_Charge,Y,Y,Operational
15373,Nyamathi_Dispensary,Rift_Valley,Nakuru,Naivasha,Naivasha,Dispensary,Ministry_of_Health,Lakeview,On_Naivasha-Nairobi_highway_near_kinungi_shopping_centre,NAIVASHA,Kinungi_Shopping_Centre,0,0,Naivasha,Nursing_Officer_in_Charge,N,N,Operational
18295,Nyamatwoni_Dispensary,Nyanza,Kisii,Kisii_South,Igonga,Dispensary,Ministry_of_Health,Bogitaa,,BONCHARI,Riana_Market,0,0,_Nyambunwa,,N/A,N/A,Pending_Opening
19867,Nyambare_Dispensary,Nyanza,Homa_Bay,Homa_Bay,Rangwe,Dispensary,Ministry_of_Health,Kotieno,Olare_Ndiru_Road,RANGWE,Rangwe_Market,2,1,Rangwe,Nursing_Officer_in_Charge,N,N,Operational
13904,Nyambare_Health_Centre,Nyanza,Siaya,Siaya,Uranga,Health_Centre,Christian_Health_Association_of_Kenya,Nyadorera_A,,ALEGO,Nyadorera_Market,0,0,,,N,N,Operational
13905,Nyambari_Geke_Dispensary,Nyanza,Nyamira,Manga,Magombo,Dispensary,Ministry_of_Health,Nyambari,,KITUTU_MASABA,East_Kitutu,1,0,Kisii,Nursing_Officer_in_Charge,N,N,Operational
12684,Nyambene_District_Hospital,Eastern,Meru,Igembe_South,Igembe_C,District_Hospital,Ministry_of_Health,Maua,,IGEMBE,Maua,40,8,Maua,,N,N,Operational
